Date,High,Low,Open,Close,Volume,Adj Close,SMA (5 days),SMA (10 Days),SMA (15 Days),SMA (20 Days),SD (5 days),SD (10 days),SD (15 days),SD (20 days),Bollinger High (5 days),Bollinger Low (5 days),Bollinger High (10 days),Bollinger Low (10 days),Bollinger High (15 days),Bollinger Low (15 days),Bollinger High (20 days),Bollinger Low (20 days)
2020-01-24,58.13999938964844,57.459999084472656,58.09000015258789,57.72999954223633,10402200.0,56.234249114990234,58.07600021362305,58.67600021362305,58.5673334757487,,0.4557747312253107,0.904939808455072,0.8308987345022039,,58.98754967607367,57.164450751172424,60.48587983053319,56.8661205967129,60.2291309447531,56.90553600674429,,
2020-01-27,55.9900016784668,55.060001373291016,55.619998931884766,55.2599983215332,9675500.0,53.828243255615234,57.41199951171875,58.31599998474121,58.38066660563151,,1.2552177886453426,1.40275346868443,1.1899552828362439,,59.92243508900943,54.90156393442806,61.12150692211007,55.51049304737235,60.760577171304,56.00075603995902,,
2020-01-28,57.119998931884766,55.47999954223633,55.72999954223633,57.09000015258789,8124400.0,55.6108283996582,57.18199920654297,58.018999862670896,58.36066665649414,,1.1678914852163333,1.3033674192147384,1.2101448686241918,,59.517782176975636,54.8462162361103,60.62573470110037,55.41226502424142,60.78095639374252,55.94037691924576,,
2020-01-29,57.52000045776367,56.849998474121094,57.52000045776367,57.189998626708984,7693400.0,55.70823669433594,56.949999237060545,57.705999755859374,58.285333251953126,,0.9775740198859569,1.038259859265113,1.2474543063317265,,58.90514727683246,54.99485119728863,59.7825194743896,55.629480037329145,60.78024186461658,55.790424639289675,,
2020-01-30,56.040000915527344,55.060001373291016,55.08000183105469,55.79999923706055,10295700.0,54.354251861572266,56.61399917602539,57.44699974060059,58.08866653442383,,1.0367887114619057,1.1640935537933086,1.3930130360758948,,58.6875765989492,54.540421753101576,59.775186848187204,55.118812633013974,60.87469260657562,55.30264046227204,,
2020-01-31,55.47999954223633,53.599998474121094,55.43000030517578,53.939998626708984,13467200.0,52.54244613647461,55.85599899291992,56.965999603271484,57.735999806722006,57.88949985504151,1.3538578268489958,1.508629253976531,1.7156837771163969,1.5315064307459172,58.56371464661791,53.14828333922193,59.98325811122454,53.948741095318425,61.1673673609548,54.30463225248921,60.95251271653334,54.82648699354967
2020-02-03,54.939998626708984,54.13999938964844,54.349998474121094,54.77000045776367,9596000.0,53.3509407043457,55.757999420166016,56.58499946594238,57.46333312988281,57.724999809265135,1.4237170099821008,1.5365711482575604,1.8444619638340694,1.6815676805570874,58.60543344013022,52.91056540020181,59.658141762457504,53.51185716942726,61.152257057550955,53.77440920221467,61.08813517037931,54.36186444815096
2020-02-04,57.63999938964844,56.900001525878906,56.91999816894531,57.52000045776367,12746600.0,56.02968978881836,55.84399948120117,56.51299934387207,57.293999735514326,57.7314998626709,1.5330787774020336,1.4656364714645194,1.6999785155665108,1.6804554811854122,58.91015703600524,52.77784192639711,59.44427228680111,53.581726400943026,60.69395676664735,53.894042704381306,61.092410825041725,54.37058890030008
2020-02-05,58.150001525878906,57.16999816894531,58.099998474121094,57.91999816894531,6594400.0,56.41932678222656,55.98999938964844,56.46999931335449,57.13399963378906,57.711499786376955,1.7170322606431014,1.4110438319579583,1.495473530932145,1.6754556545775898,59.42406391093464,52.555934868362236,59.29208697727041,53.647911649438576,60.12494669565335,54.14305257192477,61.062411095532134,54.360588477221775
2020-02-06,58.279998779296875,57.279998779296875,58.27000045776367,58.02000045776367,4236300.0,56.51673126220703,56.433999633789064,56.52399940490723,57.10933303833008,57.67499980926514,1.9295026775660054,1.4633540335593875,1.4762043655327923,1.659516834608512,60.293004988921076,52.57499427865705,59.450707472026004,53.597291337788455,60.06174176939566,54.1569243072645,60.994033478482166,54.35596614004811
2020-02-07,57.13999938964844,56.060001373291016,57.13999938964844,56.20000076293945,6808400.0,54.743892669677734,56.886000061035155,56.37099952697754,56.93933308919271,57.52349987030029,1.3879044318708267,1.401946837243161,1.4195096731619368,1.6483561149094195,59.66180892477681,54.1101911972935,59.17489320146387,53.56710585249122,59.77835243551658,54.100313742868835,60.82021210011913,54.226787640481454
2020-02-10,57.04999923706055,56.34000015258789,56.439998626708984,57.02000045776367,4281200.0,55.54264450073242,57.33600006103516,56.54699974060058,56.83533299763997,57.4314998626709,0.7471808069846783,1.3567203997472825,1.3459617111139976,1.6209561368106358,58.83036167500451,55.841638447065804,59.260440540095146,53.83355894110602,59.52725641986797,54.14340957541198,60.67341213629217,54.18958758904962
2020-02-11,58.900001525878906,57.810001373291016,57.95000076293945,58.65999984741211,6523200.0,57.14015197753906,57.56399993896484,56.70399971008301,56.86333287556966,57.36149978637695,0.9607700297099333,1.508849535522057,1.3811779677737126,1.5290979273891634,59.48553999838471,55.64245987954497,59.721698781127124,53.6863006390389,59.62568881111709,54.100976940022235,60.41969564115528,54.30330393159863
2020-02-12,59.75,58.900001525878906,59.25,59.630001068115234,5962900.0,58.085018157958984,57.90600051879883,56.94799995422363,56.948666381835935,57.32699985504151,1.346209506616899,1.770736510182639,1.5128541445521573,1.4652867585542426,60.59841953203262,55.21358150556503,60.489472974588914,53.40652693385835,59.97437467094025,53.92295809273162,60.25757337214999,54.39642633793302
2020-02-13,59.70000076293945,58.7400016784668,59.130001068115234,59.33000183105469,6460100.0,57.79279708862305,58.16800079345703,57.30100021362305,57.071999867757164,57.373999977111815,1.4933756371422773,1.865758873300718,1.6301284708522539,1.515396579793367,61.15475206774159,55.181249519172475,61.03251796022448,53.569482467021615,60.33225680946167,53.81174292605266,60.40479313669855,54.34320681752508
2020-02-14,59.16999816894531,57.869998931884766,59.02000045776367,58.189998626708984,6932400.0,56.68233108520508,58.566000366210936,57.726000213623045,57.10266647338867,57.34599990844727,1.031518863064261,1.4536254320733444,1.6476241484472696,1.49365159650666,60.62903809233946,56.502962640082416,60.633251077769735,54.818749349476356,60.397914770283215,53.80741817649413,60.33330310146059,54.35869671543395
2020-02-18,56.560001373291016,55.630001068115234,56.099998474121094,56.18000030517578,10989000.0,54.72441101074219,58.39800033569336,57.86700019836426,57.16399993896484,57.22599983215332,1.361789739873673,1.1771251832910459,1.5902554761906456,1.485680788602181,61.121579815440704,55.67442085594602,60.22125056494635,55.512749831782166,60.34451089134613,53.98348898658355,60.19736140935768,54.25463825494896
2020-02-19,57.939998626708984,57.0,57.25,57.63999938964844,7866300.0,56.146583557128906,58.194000244140625,57.87900009155273,57.20066655476888,57.195999717712404,1.3888598458625456,1.1738016985210076,1.594761684204843,1.4701037639489407,60.971719935865714,55.416280552415536,60.22660348859475,55.53139669451072,60.39018992317857,54.01114318635919,60.13620724561029,54.25579218981452
2020-02-20,57.040000915527344,55.810001373291016,56.939998626708984,56.47999954223633,7192900.0,55.016632080078125,57.56399993896484,57.73500022888184,57.153333282470705,57.10249977111816,1.2851969501658214,1.2538144438828154,1.605600647954725,1.4522033129367768,60.134393839296486,54.993606038633196,60.24262911664747,55.2273713411162,60.36453457838015,53.94213198656126,60.00690639699172,54.198093145244606
2020-02-21,56.650001525878906,55.52000045776367,56.650001525878906,55.59000015258789,6816600.0,54.14969253540039,56.815999603271486,57.49200019836426,57.13933334350586,57.00799980163574,1.0709008784227618,1.4172652063324656,1.6191026092987997,1.4874127823028966,58.95780136011701,54.67419784642596,60.32653061102919,54.65746978569933,60.37753856210346,53.90112812490826,59.982825366241535,54.03317423702995
2020-02-24,54.689998626708984,53.18000030517578,53.54999923706055,54.119998931884766,9968800.0,52.7177848815918,56.00199966430664,57.28400001525879,57.15133336385091,56.82749977111816,1.289852856546354,1.7431215685280006,1.5941720485189588,1.60923648277065,58.581705377399345,53.42229395121393,60.77024315231479,53.79775687820279,60.33967746088883,53.96298926681299,60.045972736659465,53.60902680557686
2020-02-25,55.470001220703125,53.83000183105469,55.33000183105469,53.86000061035156,12670700.0,52.46452331542969,55.5379997253418,56.96800003051758,57.09066670735677,56.757499885559085,1.5917661235527731,2.054852562402001,1.7047476042846366,1.7084032231921749,58.721531972447345,52.35446747823625,61.07770515532158,52.85829490571358,60.50016191592604,53.68117149878749,60.174306331943434,53.340693439174736
2020-02-26,55.40999984741211,54.380001068115234,54.4900016784668,55.029998779296875,10969300.0,53.60420227050781,55.01599960327148,56.60499992370605,56.92466659545899,56.65449981689453,1.0737922638470498,2.0433378513490217,1.7795462062729033,1.748920166829562,57.16358413096558,52.86841507557738,60.6916756264041,52.51832422100801,60.483759008004796,53.36557418291318,60.152340150553655,53.1566594832354
2020-02-27,54.599998474121094,53.27000045776367,54.20000076293945,53.290000915527344,11878900.0,51.90928649902344,54.37799987792969,55.97099990844727,56.61600011189778,56.45949993133545,0.9236715737635697,1.983153842854812,1.9843309505118114,1.8972044256795997,56.22534302545683,52.53065673040255,59.93730759415689,52.004692222737646,60.584662012921406,52.64733821087416,60.25390878269465,52.66509107997625
2020-02-28,54.04999923706055,51.0,51.349998474121094,53.84000015258789,13607700.0,52.44504165649414,54.02799987792969,55.42199974060058,56.33733342488607,56.36149997711182,0.6365288177709959,1.6878765976583259,2.064947292000681,1.981799635739136,55.301057513471676,52.7549422423877,58.79775293591724,52.04624654528393,60.46722800888743,52.207438840884706,60.32509924859009,52.397900705633546
2020-03-02,56.0099983215332,53.83000183105469,54.369998931884766,55.97999954223633,13797700.0,54.52959060668945,54.4,55.20099983215332,56.32266667683919,56.463500022888184,1.0874964543430452,1.406393458069059,2.0667728986367573,1.901479475692816,56.57499290868609,52.225007091313906,58.01378674829144,52.388212916015206,60.456212474112704,52.18912087956568,60.26645897427382,52.66054107150255
2020-03-03,56.369998931884766,54.040000915527344,56.29999923706055,54.880001068115234,14661800.0,53.458091735839844,54.604000091552734,55.07099990844726,56.18000005086263,56.469000053405765,1.0560913372713394,1.3653278608612245,2.088940369928098,1.8964757188160155,56.716182766095415,52.491817417010054,57.80165563016971,52.34034418672481,60.35788079071882,52.00211931100644,60.2619514910378,52.67604861577373
2020-03-04,57.09000015258789,55.54999923706055,55.970001220703125,57.08000183105469,9878200.0,55.60109329223633,55.014000701904294,55.01500015258789,56.074666849772136,56.447000122070314,1.5467645974947197,1.2553021846401198,1.9925680510389916,1.8861660399069924,58.10752989689373,51.92047150691486,57.525604521868125,52.50439578330765,60.059802951850116,52.089530747694155,60.2193322018843,52.67466804225633
2020-03-05,56.38999938964844,55.25,56.11000061035156,55.72999954223633,10004200.0,54.286067962646484,55.502000427246095,54.94000015258789,55.814666748046875,56.337500190734865,1.2165199645415559,1.178077675631302,1.7330604120952366,1.8595328524574948,57.93504035632921,53.06896049816298,57.2961555038505,52.583844801325284,59.28078757223735,52.3485459238564,60.056565895649854,52.618434485819876
2020-03-06,55.08000183105469,53.970001220703125,54.599998474121094,55.06999969482422,12971200.0,53.643165588378906,55.74800033569336,54.888000106811525,55.53066660563151,56.19000015258789,0.8719924371205233,1.1574955205942543,1.4401409789261819,1.8358994825643367,57.491985209934406,54.00401546145232,57.20299114800003,52.57300906562302,58.41094856348387,52.65038464777915,59.861799117716565,52.51820118745922
2020-03-09,54.13999938964844,51.060001373291016,51.54999923706055,51.83000183105469,13781100.0,50.48711395263672,54.91800079345703,54.659000396728516,55.106666819254556,55.97150020599365,1.9296292190167776,1.5016761708698034,1.5344221862992822,2.0786464739527934,58.77725923149059,51.058742355423476,57.66235273846812,51.65564805498891,58.17551119185312,52.037822446655994,60.12879315389924,51.81420725808806
2020-03-10,54.619998931884766,52.4900016784668,53.709999084472656,54.5099983215332,11698700.0,53.09767532348633,54.844000244140624,54.72400016784668,54.99533335367838,55.84600009918213,1.9385250400115703,1.4771155509133982,1.5113939085946877,2.0877623573423345,58.72105032416376,50.966950164117485,57.67823126967348,51.76976906601988,58.01812117086776,51.97254553648901,60.0215248138668,51.67047538449746
2020-03-11,53.560001373291016,52.09000015258789,53.11000061035156,52.2400016784668,14498000.0,50.88649368286133,53.876000213623044,54.44500045776367,54.63533350626628,55.525000190734865,1.7412281916040124,1.6644998621381002,1.479236229170777,2.1255351370354867,57.35845659683107,50.39354383041502,57.77400018203987,51.11600073348747,57.59380596460783,51.676861047924724,59.77607046480584,51.27392991666389
2020-03-12,50.9900016784668,48.5099983215332,49.65999984741211,48.689998626708984,15942200.0,47.428466796875,52.46800003051758,53.98500022888184,54.11600011189778,54.97800006866455,2.5334008186525434,2.463174513298801,2.044724290389148,2.4030914767037794,57.53480166782266,47.401198393212496,58.911349255479436,49.05865120228424,58.20544869267608,50.02655153111949,59.784183022072106,50.17181711525699
2020-03-13,52.459999084472656,49.290000915527344,51.900001525878906,52.22999954223633,14948700.0,50.876747131347656,51.9,53.82400016784668,53.89200007120768,54.62299995422363,2.0824024969868202,2.525532954494749,2.055727985189449,2.2456180744667384,56.06480499397364,47.73519500602636,58.87506607683618,48.77293425885718,58.00345604158658,49.780544100828784,59.114236103157104,50.131763805290156
2020-03-16,48.349998474121094,44.900001525878906,46.34000015258789,44.900001525878906,16628200.0,43.73666763305664,50.513999938964844,52.716000366210935,53.27733357747396,53.95850009918213,3.7661551576482517,3.6532730103501625,3.0972462027722054,2.980597149213917,58.04631025426135,42.98168962366834,60.02254638691126,45.40945434551061,59.47182598301837,47.08284117192955,59.919694397609966,47.9973058007543
2020-03-17,48.560001373291016,45.029998779296875,45.75,48.540000915527344,13415700.0,47.28235626220703,49.32000045776367,52.08200035095215,52.92266693115234,53.57650012969971,3.0633394339928186,3.7837979945810822,3.3221880698114368,3.164788332961096,55.44667932574931,43.19332158977803,59.649596340114314,44.514404361789985,59.56704307077521,46.27829079152947,59.9060767956219,47.24692346377752
2020-03-18,46.09000015258789,43.2599983215332,43.79999923706055,44.369998931884766,15018500.0,43.220394134521484,47.74599990844727,50.81100006103516,52.2120002746582,52.91300010681152,3.2064354539923077,4.04412708747803,3.9247260680975926,3.6255294431427054,54.158870816431886,41.33312900046265,58.89925423599122,42.722745886079096,60.061452410853384,44.36254813846302,60.16405899309694,45.66194122052611
2020-03-19,45.18000030517578,42.70000076293945,43.7400016784668,43.88999938964844,11182600.0,43.158443450927734,46.78600006103515,49.62700004577637,51.585333506266274,52.28350009918213,3.5529748510303256,4.175055676714736,4.454945812591361,4.042605093489871,53.8919497630958,39.680050358974505,57.97711139920584,41.2768886923469,60.495225131449,42.67544188108355,60.36871028616187,44.198289912202384
2020-03-20,48.279998779296875,44.47999954223633,48.02000045776367,44.529998779296875,14157700.0,43.78778076171875,45.24599990844727,48.57299995422363,50.964666748046874,51.730500030517575,1.8767611895395757,3.9738565641792998,4.75670510779949,4.313858460282851,48.99952228752642,41.49247752936812,56.52071308258223,40.62528682586503,60.478076963645854,41.45125653244789,60.35821695108328,43.10278310995187
2020-03-23,45.61000061035156,43.52000045776367,45.119998931884766,45.2599983215332,10508600.0,44.505611419677734,45.317999267578124,47.91599960327149,50.25,51.2875,1.8670492619706613,3.9182656014995842,4.754665822450105,4.5061994040799975,49.052097791519444,41.583900743636804,55.752530806270656,40.07946840027232,59.75933164490021,40.74066835509979,60.299898808159995,42.27510119184001
2020-03-24,48.91999816894531,47.5,48.0,48.869998931884766,12216200.0,48.055442810058594,45.38399887084961,47.35199966430664,49.84933319091797,51.03799991607666,2.009795950102138,3.204572847702482,4.586901723099335,4.494396361926187,49.403590771053885,41.364406970645334,53.761145359711605,40.94285396890167,59.023136637116636,40.6755297447193,60.02679263992903,42.04920719222429
2020-03-25,50.04999923706055,48.04999923706055,49.29999923706055,49.0,9796600.0,48.18327713012695,46.30999908447266,47.02799949645996,49.31066640218099,50.73649997711182,2.445250772202855,2.792791605275045,4.128660394033207,4.414042895445783,51.200500628878366,41.41949754006695,52.61358270701005,41.44241628590987,57.56798719024741,41.053345614114576,59.56458576800338,41.908414186220256
2020-03-26,50.459999084472656,48.91999816894531,49.099998474121094,49.869998931884766,10577500.0,49.03877258300781,47.50599899291992,47.14599952697754,48.91999969482422,50.56549987792969,2.4280716032188265,2.8939140001895507,3.7364748556994134,4.375995257107725,52.36214219935757,42.64985578648227,52.93382752735664,41.35817152659844,56.392949406223046,41.447049983425394,59.31749039214514,41.81350936371424
2020-03-27,48.09000015258789,46.5099983215332,47.22999954223633,46.90999984741211,12158500.0,46.12811279296875,47.981999206542966,46.61399955749512,48.375999704996744,50.2189998626709,1.8673432688278282,2.279157841122423,3.3512895216878555,4.377432788430171,51.71668574419862,44.24731266888731,51.172315239739966,42.055683875250274,55.07857874837246,41.67342066162103,58.97386543953124,41.46413428581056
2020-03-30,48.15999984741211,46.77000045776367,47.18000030517578,47.81999969482422,8428300.0,47.022945404052734,48.49399948120117,46.90599937438965,48.108666229248044,49.81099987030029,1.146093053824531,2.2214872978589413,3.2131757536087493,4.188412858232467,50.78618558885023,46.20181337355211,51.34897397010754,42.463024778671766,54.53501773646554,41.68231472203055,58.18782558676523,41.43417415383536
2020-03-31,49.029998779296875,47.65999984741211,47.79999923706055,47.790000915527344,9595700.0,46.993446350097656,48.27799987792969,46.83099937438965,47.660666402180986,49.456499862670896,1.159210550610689,2.172308040854014,2.6813764493096652,4.0339969840077785,50.59642097915106,45.95957877670831,51.175615456097674,42.48638329268162,53.02341930080031,42.29791350356166,57.52449383068645,41.38850589465534
2020-04-01,47.560001373291016,46.29999923706055,46.83000183105469,46.5099983215332,8755200.0,45.734779357910156,47.779999542236325,47.044999313354495,47.278666178385414,48.92799968719483,1.2980369850264049,2.00163429833355,2.372788868087252,3.6574893749754174,50.37607351228913,45.18392557218352,51.04826791002159,43.0417307166874,52.02424391455992,42.53308844221091,56.24297843714566,41.613020937243995
2020-04-02,48.220001220703125,46.61000061035156,46.91999816894531,48.130001068115234,6174700.0,47.32777786254883,47.43199996948242,47.46899948120117,47.2413330078125,48.54799976348877,0.6871108287947172,1.682732620349536,2.3533226283835345,3.289928354369784,48.80622162707186,46.05777831189298,50.83446472190025,44.1035342405021,51.94797826457957,42.53468775104543,55.12785647222834,41.9681430547492
2020-04-03,48.150001525878906,46.779998779296875,47.790000915527344,47.060001373291016,5486200.0,46.275611877441406,47.4620002746582,47.72199974060059,46.89666646321614,48.14749984741211,0.6614158867085101,1.3488169572799784,1.9067164271746224,2.9210542023672694,48.784832048075224,46.13916850124118,50.419633655160546,45.02436582604063,50.71009931756539,43.0832336088669,53.989608252146645,42.30539144267757
2020-04-06,50.099998474121094,48.5099983215332,48.630001068115234,49.970001220703125,7370300.0,49.13711166381836,47.89200057983398,48.19300003051758,47.234666442871095,48.054499816894534,1.3216739148735246,1.2086453203781802,1.9756192760949378,2.825693260933108,50.53534840958103,45.24865275008693,50.610290671273944,45.77570938976122,51.18590499506097,43.28342789068122,53.70588633876075,42.40311329502832
2020-04-07,51.31999969482422,49.65999984741211,51.290000915527344,49.720001220703125,6568700.0,48.89127731323242,48.27800064086914,48.27800025939941,47.313333129882814,47.814999961853026,1.547052837246691,1.288779195273346,2.053275527659683,2.4242148600295197,51.37210631536252,45.18389496637575,50.855558649946104,45.70044186885272,51.41988418520218,43.20678207456345,52.66342968191206,42.96657024179399
2020-04-08,50.599998474121094,49.540000915527344,50.209999084472656,50.27000045776367,6325900.0,49.432106018066406,49.03000106811523,48.40500030517578,47.70666656494141,47.71649990081787,1.377334180706652,1.423378507327964,2.0139010316588974,2.2700785758088333,51.784669429528535,46.27533270670193,51.25175731983171,45.558243290519854,51.7344686282592,43.678864501623615,52.25665705243554,43.1763427492002
2020-04-09,50.65999984741211,47.720001220703125,50.279998779296875,48.33000183105469,12279600.0,47.524444580078125,49.070001220703126,48.251000595092776,48.00266672770182,47.698500061035155,1.3472376045283867,1.3273324151978012,1.717317679991175,2.263370600524192,51.7644764297599,46.37552601164635,50.90566542548838,45.59633576469717,51.437302087684174,44.56803136771947,52.225241262083536,43.171758859986774
2020-04-13,49.09000015258789,47.959999084472656,48.7400016784668,48.75,9873200.0,47.937442779541016,49.40800094604492,48.435000610351565,48.284000142415366,47.52450008392334,0.8293489879448781,1.2458134071351283,1.4292949606270207,2.0170291828362163,51.06669892193468,47.74930297015516,50.92662742462182,45.94337379608131,51.14259006366941,45.42541022116132,51.55855844959578,43.490441718250906
2020-04-14,51.27000045776367,49.95000076293945,50.0,50.630001068115234,11068800.0,49.786109924316406,49.540000915527344,48.71600074768067,48.64200032552083,47.81100006103516,0.9799998731030496,1.3991525022222158,1.2827717909379497,2.0315177979942933,51.500000661733445,47.58000116932124,51.5143057521251,45.91769574323624,51.20754390739673,46.07645674364493,51.87403565702375,43.74796446504657
2020-04-15,49.970001220703125,49.040000915527344,49.7599983215332,49.65999984741211,9398100.0,48.832275390625,49.52800064086914,48.90300064086914,48.69466705322266,47.86700000762939,0.9776091506781632,1.3865472116373154,1.3087557189322698,2.067783771546937,51.48321894222546,47.57278233951281,51.676095064143766,46.12990621759451,51.312178491087195,46.07715561535812,52.00256755072327,43.731432464535516
2020-04-16,53.13999938964844,51.68000030517578,51.810001373291016,52.400001525878906,18615900.0,51.526607513427734,49.954000854492186,49.49200096130371,48.92133382161458,48.2685001373291,1.6289047740084297,1.5031803264924093,1.6222865132099256,2.1316401388466426,53.211810402509045,46.69619130647533,52.49836161428853,46.48564030831889,52.16590684803443,45.67676079519473,52.53178041502238,44.005219859635815
2020-04-17,54.189998626708984,53.0,54.130001068115234,53.689998626708984,11288500.0,52.79510498046875,51.02600021362305,50.048000717163085,49.1760004679362,48.75850009918213,2.0116980667553075,1.9152238990122792,2.03035467439754,2.1975259027260843,55.049396347133666,47.002604080112434,53.87844851518764,46.21755291913853,53.23670981673128,45.11529111914112,53.1535519046343,44.36344829372996
2020-04-20,53.81999969482422,52.560001373291016,53.0,52.59000015258789,9901700.0,51.71343994140625,51.794000244140626,50.60100059509277,49.554667154947914,49.16150016784668,1.6205334807898375,1.7476420829521402,2.105817954258277,2.118903265346117,55.0350672057203,48.55293328256095,54.09628476099705,47.10571642918849,53.76630306346447,45.34303124643136,53.399306698538915,44.92369363715445
2020-04-21,51.810001373291016,50.52000045776367,51.599998474121094,51.369998931884766,13102500.0,50.513771057128906,51.94199981689453,50.74100036621094,49.791333770751955,49.46700019836426,1.5182126590808651,1.7475530360200155,2.0964044312017722,1.961396047811487,54.97842513505626,48.9055744987328,54.23610643825097,47.24589429417091,53.9841426331555,45.59852490834841,53.389792293987234,45.54420810274129
2020-04-22,53.11000061035156,52.40999984741211,52.47999954223633,52.95000076293945,8256000.0,52.067440032958984,52.6,51.06400032043457,50.13533376057943,49.67100028991699,0.846108674233003,1.8342248837242532,2.166721776974014,2.103092664382655,54.29221734846601,50.90778265153399,54.73245008788308,47.395550552986066,54.46877731452746,45.8018902066314,53.8771856186823,45.46481496115168
2020-04-23,53.130001068115234,52.2599983215332,52.810001373291016,52.63999938964844,7619900.0,51.762603759765625,52.6479995727539,51.30100021362305,50.54400049845378,49.853000259399415,0.8387014249791207,1.8729381584139482,2.0062532768384553,2.1973573941145523,54.325402422712145,50.97059672279566,55.046876530450945,47.55512389679515,54.556507052130684,46.53149394477687,54.24771504762852,45.45828547117031
2020-04-24,52.88999938964844,52.0,52.599998474121094,52.72999954223633,5701800.0,51.851104736328125,52.455999755859374,51.74099998474121,50.850667063395186,49.99600028991699,0.6225597640311606,1.5933990855784517,1.9619826668540414,2.2896456468649578,53.70111928392169,51.210880227797055,54.92779815589811,48.55420181358431,54.77463239710327,46.9267017296871,54.57529158364691,45.416708996187076
2020-04-27,53.75,52.970001220703125,53.150001525878906,53.5099983215332,5812300.0,52.61810302734375,52.63999938964844,52.21699981689453,51.28066685994466,50.32600021362305,0.7864477387450393,1.2809632494533654,1.7691939807516082,2.297067363974378,54.212894867138516,51.06710391215836,54.77892631580126,49.6550733179878,54.81905482144788,47.74227889844144,54.9201349415718,45.73186548567429
2020-04-28,53.72999954223633,52.68000030517578,53.5099983215332,52.7599983215332,8561100.0,51.8806037902832,52.917999267578125,52.42999954223633,51.46666666666667,50.5730001449585,0.3496709536827974,1.159041516632843,1.7682174441113632,2.278942274107647,53.61734117494372,52.21865736021253,54.74808257550202,50.111916508970644,55.0031015548894,47.93023177844394,55.13088469317379,46.01511559674321
2020-04-29,54.689998626708984,53.43000030517578,53.75,54.47999954223633,8565500.0,53.571937561035156,53.2239990234375,52.91199951171875,51.783999888102215,50.90750007629394,0.784174823109422,0.8364446664550645,1.8572470074337426,2.3391376659339818,54.79234866965634,51.65564937721866,54.58488884462888,51.239110178808616,55.4984939029697,48.06950587323473,55.58577540816191,46.22922474442598
